address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
CA,Childrens Hospital Los Angeles,MORTGAGE,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,Verified,105000.0,0.2407,394.94,0.1136,12000,39,14219,10,1,1.8,2021,5,10,0,2021,5,13,3,2021,5,13,3,2021,6,13,6,36
CA,"Aerotek, Inc.",RENT,10-04-2021,11-09-2021,11-01-2021,Fully Paid,11-02-2021,small business,Not Verified,40000.0,0.0153,64.27,0.0639,2100,16,2154,0,0,0.0,2021,4,10,5,2021,9,11,5,2021,1,11,0,2021,2,11,3,36
CA,Jamba Juice Company,RENT,09-06-2021,15-03-2021,11-10-2021,Fully Paid,11-11-2021,home improvement,Not Verified,103000.0,0.0656,159.74,0.0932,5000,24,5707,2,0,0.6,2021,6,9,2,2021,3,15,0,2021,10,11,0,2021,11,11,3,36
AZ,"Lanstar, LLC.",RENT,10-12-2021,13-11-2021,13-07-2021,Charged Off,13-08-2021,Debt consolidation,Not Verified,42000.0,0.1169,410.66,0.1409,12000,9,12066,2,3,3.0,2021,12,10,4,2021,11,13,5,2021,7,13,1,2021,8,13,4,36
NY,americold lig.,OWN,10-06-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,other,Source Verified,34800.0,0.2131,55.16,0.1038,1700,11,1960,10,1,1.0,2021,6,10,3,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
IL,The Northern Trust Corporation,RENT,11-12-2021,16-01-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Source Verified,45000.0,0.2424,307.04,0.0662,10000,18,11053,2,0,0.2,2021,12,11,5,2021,1,16,5,2021,12,14,1,2022,1,14,4,36
MO,Hampton Inn,RENT,09-05-2021,10-07-2021,10-01-2021,Charged Off,10-02-2021,educational,Source Verified,32108.0,0.2388,87.51,0.1568,2500,9,792,4,4,4.0,2021,5,9,6,2021,7,10,5,2021,1,10,6,2021,2,10,2,36
NC,Biogen Idec,MORTGAGE,11-06-2021,16-04-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Verified,60106.0,0.2518,568.7,0.1299,25000,31,33148,7,2,2.0,2021,6,11,4,2021,4,16,4,2021,12,14,1,2022,1,14,4,60
FL,deming concrete and masonary,MORTGAGE,10-05-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,home improvement,Not Verified,43200.0,0.1769,186.66,0.0751,6000,38,6720,9,0,0.6,2021,5,10,0,2021,5,16,6,2021,5,13,3,2021,6,13,6,36
NC,ARAMARK,MORTGAGE,11-01-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,Verified,52000.0,0.1835,253.01,0.1036,7800,21,9126,6,1,1.8,2021,1,11,0,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
GA,Northeast Baptist Church,MORTGAGE,11-02-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,credit card,Verified,60000.0,0.2814,519.74,0.1111,15850,27,16678,7,1,1.8,2021,2,11,3,2021,9,11,5,2021,9,11,5,2021,10,11,0,36
HI,The Counter,RENT,09-05-2021,14-06-2021,12-06-2021,Fully Paid,12-07-2021,educational,Not Verified,24000.0,0.0415,91.6,0.1095,2800,18,3298,0,1,1.0,2021,5,9,6,2021,6,14,0,2021,6,12,5,2021,7,12,0,36
OH,bliss salon and supply studio,MORTGAGE,08-03-2021,15-10-2021,11-04-2021,Fully Paid,11-05-2021,Debt consolidation,Not Verified,69000.0,0.1402,603.12,0.1261,18000,20,21743,6,3,3.0,2021,3,8,0,2021,10,15,4,2021,4,11,6,2021,5,11,1,36
MO,La-Z-Boy,RENT,11-06-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,renewable_energy,Source Verified,24000.0,0.0325,76.52,0.1523,2200,5,2770,3,2,2.8,2021,6,11,4,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
FL,Cross Country Staffing,RENT,11-12-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,wedding,Verified,33000.0,0.2116,306.14,0.1465,8875,29,9999,0,2,2.4,2021,12,11,5,2021,5,16,6,2021,8,13,4,2021,9,13,0,36
MI,Internal Revenue Service,MORTGAGE,10-04-2021,12-04-2021,12-01-2021,Charged Off,12-02-2021,Debt consolidation,Verified,123000.0,0.2258,926.37,0.1979,25000,40,27070,10,5,5.8,2021,4,10,5,2021,4,12,0,2021,1,12,1,2021,2,12,4,36
HI,CENTRAL PACIFIC HOMELOANS,RENT,11-04-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,credit card,Verified,70000.0,0.1853,1033.22,0.1454,30000,18,35795,10,3,3.0,2021,4,11,6,2021,2,13,5,2021,1,13,2,2021,2,13,5,36
PA,Alleghent County,MORTGAGE,10-09-2021,15-12-2021,13-10-2021,Fully Paid,13-11-2021,major purchase,Source Verified,54000.0,0.1104,89.5,0.1186,2700,10,3222,4,1,1.8,2021,9,10,4,2021,12,15,2,2021,10,13,2,2021,11,13,5,36
DE,The Whiting-Turner Contracting Co.,MORTGAGE,11-10-2021,16-05-2021,11-12-2021,Fully Paid,11-01-2022,Debt consolidation,Not Verified,80000.0,0.0188,242.75,0.079,12000,20,12080,6,0,0.6,2021,10,11,0,2021,5,16,6,2021,12,11,5,2022,1,11,1,60
TX,Rusk State Hospital,OWN,11-10-2021,16-05-2021,12-02-2021,Charged Off,12-03-2021,medical,Not Verified,27600.0,0.2096,219.04,0.079,7000,6,656,10,0,0.6,2021,10,11,0,2021,5,16,6,2021,2,12,4,2021,3,12,4,36
TX,"HOSSLEY LIGHTING ASSOCIATES, INC.",MORTGAGE,11-04-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,Not Verified,86000.0,0.0855,261.91,0.0766,8400,19,9413,9,0,0.8,2021,4,11,6,2021,5,16,6,2021,12,13,0,2022,1,13,3,36
NY,NYC Transit,MORTGAGE,10-07-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,Not Verified,62000.0,0.0894,156.41,0.0788,5000,17,5496,10,0,0.8,2021,7,10,5,2021,3,12,4,2021,3,12,4,2021,4,12,0,36
WA,US Army,RENT,11-01-2021,16-02-2021,16-02-2021,Fully Paid,16-03-2021,other,Source Verified,56000.0,0.1817,164.05,0.1306,7200,21,9842,7,2,2.2,2021,1,11,0,2021,2,16,1,2021,2,16,1,2021,3,16,1,60
CA,Allens CTI LLC,RENT,10-02-2021,11-04-2021,10-11-2021,Charged Off,10-12-2021,small business,Not Verified,48000.0,0.1168,134.27,0.1273,4000,16,1220,2,2,2.0,2021,2,10,2,2021,4,11,6,2021,11,10,2,2021,12,10,4,36
TX,GM Financial,MORTGAGE,11-11-2021,13-04-2021,12-02-2021,Fully Paid,12-03-2021,home improvement,Not Verified,60000.0,0.0904,248.89,0.0751,8000,10,8147,0,0,0.4,2021,11,11,3,2021,4,13,1,2021,2,12,4,2021,3,12,4,36
VA,Inova Health System,OWN,11-12-2021,15-02-2021,14-09-2021,Charged Off,14-10-2021,credit card,Verified,56000.0,0.219,605.45,0.2128,22250,26,24411,2,5,5.2,2021,12,11,5,2021,2,15,0,2021,9,14,1,2021,10,14,3,60
FL,Lucky's Sports Bar,RENT,11-08-2021,16-05-2021,16-05-2021,Current,16-06-2021,Debt consolidation,Not Verified,46000.0,0.0493,115.09,0.1199,5175,8,6539,8,1,1.8,2021,8,11,2,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
TX,Ear Level Communication,MORTGAGE,11-12-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,other,Not Verified,96000.0,0.2219,528.93,0.1527,15200,21,1583,5,2,2.6,2021,12,11,5,2021,5,16,6,2021,3,12,4,2021,4,12,0,36
CA,Nautilus Healthcare Management Group,RENT,11-03-2021,16-05-2021,11-09-2021,Charged Off,11-10-2021,home improvement,Not Verified,50000.0,0.1397,95.93,0.1417,2800,28,1720,5,2,2.8,2021,3,11,3,2021,5,16,6,2021,9,11,5,2021,10,11,0,36
MA,golfers warehouse,RENT,11-12-2021,16-04-2021,10-05-2021,Fully Paid,10-06-2021,small business,Not Verified,80000.0,0.1,451.15,0.0991,14000,40,16241,6,1,1.0,2021,12,11,5,2021,4,16,4,2021,5,10,0,2021,6,10,3,36
CT,"Grassy Plain Service Center, Inc",RENT,11-12-2021,13-02-2021,13-05-2021,Charged Off,13-06-2021,small business,Source Verified,60000.0,0.015,790.82,0.1269,35000,27,15266,10,1,1.8,2021,12,11,5,2021,2,13,5,2021,5,13,3,2021,6,13,6,60
OH,Cuyahoga Community College,MORTGAGE,11-04-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,Not Verified,40800.0,0.2174,241.86,0.0579,7975,28,8588,8,0,0.2,2021,4,11,6,2021,3,13,5,2021,3,13,5,2021,4,13,1,36
UT,Candu Enterprises  Inc,RENT,09-10-2021,14-12-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,Not Verified,36000.0,0.111,372.96,0.1218,11200,16,13416,8,1,1.6,2021,10,9,5,2021,12,14,1,2021,10,12,1,2021,11,12,4,36
NY,"GOOD, Inc",RENT,09-09-2021,16-05-2021,10-03-2021,Fully Paid,10-04-2021,moving,Verified,74000.0,0.0149,149.85,0.1218,4500,6,4718,0,1,1.6,2021,9,9,3,2021,5,16,6,2021,3,10,2,2021,4,10,5,36
LA,United States Army,RENT,09-09-2021,16-03-2021,12-09-2021,Fully Paid,12-10-2021,wedding,Verified,62366.4,0.1478,317.72,0.0894,10000,21,11438,8,0,0.8,2021,9,9,3,2021,3,16,1,2021,9,12,6,2021,10,12,1,36
GA,Ashbrook Village Senior Community,MORTGAGE,11-12-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,Debt consolidation,Not Verified,38000.0,0.2353,276.11,0.0751,8875,27,9714,1,0,0.4,2021,12,11,5,2021,9,13,0,2021,9,13,0,2021,10,13,2,36
WI,State of Wisconsin,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,major purchase,Verified,93000.0,0.2698,301.6,0.0542,10000,26,10858,0,0,0.0,2021,6,11,4,2021,6,14,0,2021,6,14,0,2021,7,14,2,36
IL,Bank of America,RENT,11-06-2021,13-02-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,Source Verified,58000.0,0.1177,273.39,0.1399,8000,44,5468,10,2,2.4,2021,6,11,4,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
FL,Dicks Sporting Goods,RENT,11-07-2021,14-01-2021,13-03-2021,Fully Paid,13-04-2021,credit card,Not Verified,38000.0,0.1961,113.91,0.1059,3500,15,3971,10,1,1.2,2021,7,11,6,2021,1,14,3,2021,3,13,5,2021,4,13,1,36
CA,jim s coffee shop,RENT,11-04-2021,11-12-2021,11-07-2021,Charged Off,11-08-2021,credit card,Source Verified,30000.0,0.0704,484.01,0.1,15000,12,2076,1,1,1.2,2021,4,11,6,2021,12,11,5,2021,7,11,6,2021,8,11,2,36
NY,new york city police department,MORTGAGE,11-08-2021,15-04-2021,13-01-2021,Charged Off,13-02-2021,Debt consolidation,Verified,90000.0,0.1715,489.27,0.1199,22000,15,8824,10,1,1.8,2021,8,11,2,2021,4,15,3,2021,1,13,2,2021,2,13,5,60
OR,Aaron's Autowerks,MORTGAGE,10-09-2021,15-10-2021,15-09-2021,Fully Paid,15-10-2021,car,Not Verified,60000.0,0.0586,131.93,0.1149,6000,24,7915,9,1,1.6,2021,9,10,4,2021,10,15,4,2021,9,15,2,2021,10,15,4,60
SC,Dell,RENT,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,Verified,40000.0,0.1383,193.35,0.0991,6000,7,6961,2,1,1.0,2021,9,11,5,2021,5,16,6,2021,10,14,3,2021,11,14,6,36
CO,Colorado Satellite Broadcasting,RENT,09-10-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,Not Verified,33276.0,0.0956,331.34,0.1183,10000,4,11928,1,1,1.4,2021,10,9,5,2021,10,12,1,2021,10,12,1,2021,11,12,4,36
NY,Mello Velo Bicycle Shop,RENT,10-10-2021,15-12-2021,13-12-2021,Fully Paid,13-01-2022,other,Source Verified,12000.0,0.146,34.17,0.1398,1000,4,1231,1,2,2.4,2021,10,10,6,2021,12,15,2,2021,12,13,0,2022,1,13,3,36
NJ,Johanson Manufacturing,RENT,11-08-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,other,Source Verified,50000.0,0.0682,256.21,0.2136,9400,5,12918,0,5,5.6,2021,8,11,2,2021,9,13,0,2021,9,13,0,2021,10,13,2,60
MD,Talbot County Dept of Social Services,MORTGAGE,10-05-2021,11-03-2021,11-04-2021,Fully Paid,11-05-2021,other,Not Verified,38208.0,0.0948,52.79,0.1607,1500,4,1680,2,3,3.8,2021,5,10,0,2021,3,11,3,2021,4,11,6,2021,5,11,1,36
GA,Marcus Jewish Community Center of Atlant,RENT,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,credit card,Not Verified,35000.0,0.2496,192.54,0.0962,6000,7,6931,0,1,1.4,2021,12,10,4,2021,12,13,0,2021,12,13,0,2022,1,13,3,36
FL,No title,MORTGAGE,11-05-2021,12-08-2021,12-03-2021,Charged Off,12-04-2021,small business,Verified,60000.0,0.0676,430.77,0.1749,12000,18,4631,4,3,3.8,2021,5,11,1,2021,8,12,3,2021,3,12,4,2021,4,12,0,36
MI,Trinity Health,OWN,10-01-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,Not Verified,68000.0,0.1867,807.53,0.1218,24250,45,29072,8,1,1.6,2021,1,10,6,2021,5,16,6,2021,1,13,2,2021,2,13,5,36
NV,Reno- Sparks Convention Authority,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,Verified,75912.0,0.0811,722.68,0.0999,22400,20,26016,10,1,1.0,2021,7,11,6,2021,7,14,2,2021,7,14,2,2021,8,14,5,36
OR,Fiserv,MORTGAGE,10-12-2021,16-05-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,Verified,105000.0,0.0774,616.72,0.0691,20000,18,22202,3,0,0.8,2021,12,10,4,2021,5,16,6,2021,1,14,3,2021,2,14,6,36
VA,Animas Corporation,MORTGAGE,09-07-2021,13-04-2021,11-04-2021,Fully Paid,11-05-2021,medical,Not Verified,44000.0,0.021,115.01,0.0932,3600,14,3932,3,0,0.6,2021,7,9,4,2021,4,13,1,2021,4,11,6,2021,5,11,1,36
TX,CSC/NASA,RENT,11-08-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,home improvement,Verified,60000.0,0.1386,256.07,0.1839,10000,39,11596,2,4,4.2,2021,8,11,2,2021,7,12,0,2021,7,12,0,2021,8,12,3,60
CT,CSXT,MORTGAGE,11-07-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,Verified,57192.0,0.0411,248.82,0.0749,8000,23,8646,0,0,0.6,2021,7,11,6,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
WI,No title,RENT,11-02-2021,14-03-2021,13-11-2021,Charged Off,13-12-2021,Debt consolidation,Verified,100000.0,0.1772,360.93,0.1788,10000,74,11747,10,4,4.8,2021,2,11,3,2021,3,14,6,2021,11,13,5,2021,12,13,0,36
AZ,Metlife Auto and Home,MORTGAGE,09-08-2021,13-07-2021,12-04-2021,Fully Paid,12-05-2021,other,Verified,57996.0,0.1641,83.67,0.1253,2500,31,2999,2,1,1.8,2021,8,9,0,2021,7,13,1,2021,4,12,0,2021,5,12,2,36
VA,McDonald's,RENT,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,other,Verified,29000.0,0.1912,205.28,0.0749,6600,17,7390,10,0,0.6,2021,5,11,1,2021,5,14,4,2021,6,14,0,2021,7,14,2,36
MO,EPC,MORTGAGE,10-11-2021,15-12-2021,12-05-2021,Fully Paid,12-06-2021,Debt consolidation,Not Verified,35000.0,0.0463,169.32,0.1335,5000,6,5764,10,2,2.6,2021,11,10,2,2021,12,15,2,2021,5,12,2,2021,6,12,5,36
PA,Lehigh University,RENT,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,Source Verified,20400.0,0.2212,169.6,0.0691,5500,20,6106,3,0,0.8,2021,12,10,4,2021,12,13,0,2021,12,13,0,2022,1,13,3,36
CA,Chaffey Joint Union High School District,RENT,11-04-2021,16-01-2021,16-01-2021,Fully Paid,16-02-2021,Debt consolidation,Verified,59964.0,0.1927,227.94,0.1491,9600,33,13650,7,3,3.2,2021,4,11,6,2021,1,16,5,2021,1,16,5,2021,2,16,1,60
MA,Anika Therapeutics,RENT,11-08-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,car,Not Verified,96000.0,0.0143,387.15,0.0999,12000,16,13851,1,1,1.0,2021,8,11,2,2021,1,14,3,2021,1,14,3,2021,2,14,6,36
WI,Gundersen Lutheran,MORTGAGE,11-06-2021,16-05-2021,16-05-2021,Current,16-06-2021,home improvement,Verified,52000.0,0.2499,361.69,0.1749,14400,29,20955,5,3,3.8,2021,6,11,4,2021,5,16,6,2021,5,16,6,2021,6,16,2,60
WA,No title,MORTGAGE,10-05-2021,12-09-2021,12-10-2021,Fully Paid,12-11-2021,car,Not Verified,30000.0,0.132,100.22,0.0751,5000,14,5692,2,0,0.6,2021,5,10,0,2021,9,12,6,2021,10,12,1,2021,11,12,4,60
MA,WPI,RENT,10-06-2021,16-04-2021,13-09-2021,Fully Paid,13-10-2021,car,Source Verified,21600.0,0.1222,173.49,0.1558,7200,22,9894,2,3,3.4,2021,6,10,3,2021,4,16,4,2021,9,13,0,2021,10,13,2,60
GA,American Home Shield,MORTGAGE,09-11-2021,12-01-2021,11-04-2021,Fully Paid,11-05-2021,car,Not Verified,50000.0,0.0317,155.3,0.074,5000,32,5398,5,0,0.2,2021,11,9,1,2021,1,12,1,2021,4,11,6,2021,5,11,1,36
IL,C.H. Robinson Worldwide,RENT,11-02-2021,15-05-2021,15-03-2021,Fully Paid,15-04-2021,Debt consolidation,Source Verified,70000.0,0.1809,488.91,0.1862,19000,12,28863,5,5,5.2,2021,2,11,3,2021,5,15,5,2021,3,15,0,2021,4,15,3,60
CA,"J.F. Shea Co., Inc.",MORTGAGE,10-11-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,car,Not Verified,123000.0,0.234,280.61,0.0691,15000,50,10102,7,0,0.8,2021,11,10,2,2021,5,16,6,2021,11,13,5,2021,12,13,0,36
NY,Public Theater,RENT,11-05-2021,16-05-2021,13-10-2021,Fully Paid,13-11-2021,Debt consolidation,Not Verified,78000.0,0.0988,323.42,0.1299,9600,30,11548,0,2,2.0,2021,5,11,1,2021,5,16,6,2021,10,13,2,2021,11,13,5,36
KY,mountain tarp,RENT,10-09-2021,16-05-2021,11-08-2021,Charged Off,11-09-2021,Debt consolidation,Source Verified,35000.0,0.0446,187.69,0.0788,6000,26,1874,5,0,0.8,2021,9,10,4,2021,5,16,6,2021,8,11,2,2021,9,11,5,36
AR,"Wal-Mart Stores, Inc",MORTGAGE,10-07-2021,16-01-2021,12-11-2021,Fully Paid,12-12-2021,major purchase,Verified,99000.0,0.0252,289.15,0.1558,12000,25,15528,10,3,3.4,2021,7,10,5,2021,1,16,5,2021,11,12,4,2021,12,12,6,60
NV,Self,MORTGAGE,09-01-2021,12-01-2021,12-02-2021,Fully Paid,12-03-2021,small business,Verified,390000.0,0.1568,328.64,0.1126,10000,30,11831,10,1,1.2,2021,1,9,5,2021,1,12,1,2021,2,12,4,2021,3,12,4,36
AZ,Banner Healthcare,MORTGAGE,10-03-2021,11-03-2021,11-03-2021,Fully Paid,11-04-2021,other,Not Verified,40000.0,0.0321,199.1,0.0751,6400,23,6785,10,0,0.6,2021,3,10,2,2021,3,11,3,2021,3,11,3,2021,4,11,6,36
CA,Lucile Packard Children's Hospital,RENT,11-09-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,Debt consolidation,Not Verified,65000.0,0.1418,110.33,0.0603,3625,24,3733,3,0,0.0,2021,9,11,5,2021,8,12,3,2021,8,12,3,2021,9,12,6,36
NY,"Simon and Schuster, Inc.",OWN,11-06-2021,16-04-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,Not Verified,50000.0,0.1766,167.56,0.1262,5000,10,6032,4,1,1.8,2021,6,11,4,2021,4,16,4,2021,7,14,2,2021,8,14,5,36
CO,Western Union,MORTGAGE,11-02-2021,16-03-2021,16-03-2021,Fully Paid,16-04-2021,Debt consolidation,Verified,87500.0,0.2213,851.51,0.1602,35000,25,51090,3,3,3.8,2021,2,11,3,2021,3,16,1,2021,3,16,1,2021,4,16,4,60
LA,Louisianan Lottery Corporation,MORTGAGE,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,house,Verified,45000.0,0.2773,155.51,0.0749,5000,50,5598,10,0,0.6,2021,8,11,2,2021,5,16,6,2021,9,14,1,2021,10,14,3,36
AR,elite,RENT,11-05-2021,15-12-2021,11-10-2021,Fully Paid,11-11-2021,other,Source Verified,35004.0,0.0137,114.88,0.1749,3200,5,3420,0,3,3.8,2021,5,11,1,2021,12,15,2,2021,10,11,0,2021,11,11,3,36
CA,County of Sacramento,MORTGAGE,09-12-2021,12-05-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,Verified,106925.0,0.1765,807.53,0.1218,24250,27,28786,10,1,1.6,2021,12,9,3,2021,5,12,2,2021,4,12,0,2021,5,12,2,36
FL,Presidential Airways,MORTGAGE,10-01-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,educational,Not Verified,191000.0,0.122,334.67,0.1253,10000,54,11608,1,1,1.8,2021,1,10,6,2021,6,12,5,2021,6,12,5,2021,7,12,0,36
OK,IBM,RENT,10-06-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,Verified,68000.0,0.1036,281.61,0.1186,20000,34,16720,10,1,1.8,2021,6,10,3,2021,5,16,6,2021,7,14,2,2021,8,14,5,60
CA,Sumitomo Life Insurance Agency,RENT,10-06-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,wedding,Source Verified,52000.0,0.1274,248.89,0.0751,8000,12,8886,0,0,0.6,2021,6,10,3,2021,11,12,4,2021,11,12,4,2021,12,12,6,36
NY,Marketing Evolution,RENT,10-12-2021,15-10-2021,13-08-2021,Fully Paid,13-09-2021,Debt consolidation,Not Verified,120000.0,0.0616,50.96,0.1483,2150,6,2819,0,3,3.4,2021,12,10,4,2021,10,15,4,2021,8,13,4,2021,9,13,0,60
TX,Oracle,MORTGAGE,11-11-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,Verified,120000.0,0.1733,661.52,0.1171,20000,30,23802,3,1,1.4,2021,11,11,3,2021,5,16,6,2021,11,14,6,2021,12,14,1,36
IL,Command Transportation,OWN,10-01-2021,16-05-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,Not Verified,100000.0,0.1752,614.47,0.1392,18000,26,21594,7,2,2.6,2021,1,10,6,2021,5,16,6,2021,2,12,4,2021,3,12,4,36
NJ,"KPMG, LLP",RENT,09-07-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,wedding,Verified,87000.0,0.1041,328.64,0.1126,10000,22,11831,4,1,1.2,2021,7,9,4,2021,7,12,0,2021,7,12,0,2021,8,12,3,36
NV,Washoe County School District,RENT,10-04-2021,16-05-2021,10-12-2021,Fully Paid,10-01-2022,Debt consolidation,Source Verified,76000.0,0.1686,469.21,0.0788,15000,27,15719,2,0,0.8,2021,4,10,5,2021,5,16,6,2021,12,10,4,2022,1,10,0,36
CA,Marriott,RENT,08-10-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,credit card,Not Verified,45000.0,0.1296,359.74,0.0938,11250,14,12934,2,0,0.8,2021,10,8,4,2021,8,11,2,2021,8,11,2,2021,9,11,5,36
FL,Lake. Co schools,MORTGAGE,11-05-2021,16-05-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,Verified,60000.0,0.2032,133.09,0.0999,4125,48,4679,6,1,1.0,2021,5,11,1,2021,5,16,6,2021,6,13,6,2021,7,13,1,36
IL,Call One,MORTGAGE,10-10-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,home improvement,Source Verified,110000.0,0.1428,274.79,0.1435,8000,38,9874,10,2,2.6,2021,10,10,6,2021,5,16,6,2021,7,13,1,2021,8,13,4,36
IL,HOH Group,RENT,11-02-2021,15-06-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,Source Verified,90000.0,0.0652,391.39,0.1074,12000,24,13938,3,1,1.6,2021,2,11,3,2021,6,15,1,2021,6,13,6,2021,7,13,1,36
MI,Mid-States Refrigeration,OWN,10-03-2021,13-03-2021,13-04-2021,Fully Paid,13-05-2021,Debt consolidation,Verified,55000.0,0.2169,743.98,0.157,21250,13,26784,6,3,3.6,2021,3,10,2,2021,3,13,5,2021,4,13,1,2021,5,13,3,36
NY,Cablevision of New York,RENT,11-09-2021,13-09-2021,13-04-2021,Charged Off,13-05-2021,car,Verified,75000.0,0.0352,299.07,0.1349,13000,14,9215,10,2,2.2,2021,9,11,5,2021,9,13,0,2021,4,13,1,2021,5,13,3,60
CO,Lockheed Martin,RENT,10-04-2021,16-04-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,Verified,59000.0,0.1269,643.44,0.1719,18000,43,22382,2,4,4.4,2021,4,10,5,2021,4,16,4,2021,3,12,4,2021,4,12,0,36
NY,bloomingdales,RENT,10-05-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,other,Verified,29004.0,0.1101,377.13,0.1422,11000,9,13551,5,2,2.8,2021,5,10,0,2021,2,13,5,2021,2,13,5,2021,3,13,5,36
FL,Hewitt Associates,RENT,09-08-2021,16-05-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,Not Verified,41303.0,0.1819,328.33,0.1189,9900,23,11816,4,1,1.6,2021,8,9,0,2021,5,16,6,2021,7,12,0,2021,8,12,3,36
GA,Cargill,RENT,10-07-2021,15-08-2021,15-08-2021,Fully Paid,15-09-2021,major purchase,Verified,50004.0,0.2469,64.59,0.1361,2800,15,3906,0,2,2.2,2021,7,10,5,2021,8,15,6,2021,8,15,6,2021,9,15,2,60
PA,Sodexo - Ursinus College,MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,Source Verified,98480.0,0.2061,87.85,0.1596,2500,36,3162,10,2,2.8,2021,11,11,3,2021,5,16,6,2021,12,14,1,2022,1,14,4,36
MO,Manchester United Methodist Church,MORTGAGE,11-04-2021,16-02-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,Not Verified,45000.0,0.1461,223.28,0.0729,7200,18,8038,2,0,0.6,2021,4,11,6,2021,2,16,1,2021,5,14,4,2021,6,14,0,36
PA,Valley Tire Co Inc,MORTGAGE,11-07-2021,16-04-2021,13-12-2021,Fully Paid,13-01-2022,wedding,Source Verified,32000.0,0.0364,189.38,0.0849,6000,15,6771,3,0,0.8,2021,7,11,6,2021,4,16,4,2021,12,13,0,2022,1,13,3,36
