address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months
CT,wells fargo,MORTGAGE,11-07-2021,16-04-2021,15-04-2021,Charged Off,15-05-2021,Debt consolidation,Verified,140004.0,0.1441,507.76,0.1799,20000,41,21383,10,4,4.0,2021,7,11,6,2021,4,16,4,2021,4,15,3,2021,5,15,5,60
CO,Eaton Corporation,MORTGAGE,11-11-2021,15-01-2021,13-01-2021,Charged Off,13-02-2021,Debt consolidation,Verified,98000.0,0.0899,713.99,0.1991,27000,31,10608,10,4,4.6,2021,11,11,3,2021,1,15,4,2021,1,13,2,2021,2,13,5,60
NY,Rent A Center,MORTGAGE,10-10-2021,13-02-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,Verified,96000.0,0.1745,603.72,0.1756,24000,35,14283,10,4,4.6,2021,10,10,6,2021,2,13,5,2021,9,12,6,2021,10,12,1,60
OH,"Cty of Huber Heights, Ohio",MORTGAGE,11-04-2021,12-04-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,Verified,84700.0,0.2318,617.52,0.1751,24575,38,5615,10,4,4.6,2021,4,11,6,2021,4,12,0,2021,12,11,5,2022,1,11,1,60
CA,San Bernardino County,MORTGAGE,11-04-2021,16-05-2021,11-08-2021,Charged Off,11-09-2021,Debt consolidation,Verified,60000.0,0.1956,253.29,0.1788,10000,48,1010,10,4,4.8,2021,4,11,6,2021,5,16,6,2021,8,11,2,2021,9,11,5,60
MN,prairie ridge hospital,MORTGAGE,11-12-2021,15-06-2021,15-01-2021,Charged Off,15-02-2021,Debt consolidation,Verified,70000.0,0.1917,916.03,0.1942,35000,38,37094,3,4,4.4,2021,12,11,5,2021,6,15,1,2021,1,15,4,2021,2,15,0,60
NJ,Temple University Hospital,MORTGAGE,10-09-2021,14-03-2021,14-02-2021,Charged Off,14-03-2021,Debt consolidation,Verified,124000.0,0.0941,633.89,0.1793,25000,29,25230,3,4,4.8,2021,9,10,4,2021,3,14,6,2021,2,14,6,2021,3,14,6,60
PA,PENNSBURY SCHOOL DISTRICT,MORTGAGE,11-04-2021,16-05-2021,15-06-2021,Charged Off,15-07-2021,Debt consolidation,Verified,130490.0,0.2452,865.52,0.1677,35000,33,41852,8,4,4.2,2021,4,11,6,2021,5,16,6,2021,6,15,1,2021,7,15,3,60
OH,Insight,MORTGAGE,11-06-2021,14-11-2021,14-07-2021,Charged Off,14-08-2021,Debt consolidation,Verified,160000.0,0.1615,737.01,0.1969,28000,40,30034,8,4,4.8,2021,6,11,4,2021,11,14,6,2021,7,14,2,2021,8,14,5,60
MI,holiday stationstores,MORTGAGE,11-10-2021,16-05-2021,14-08-2021,Charged Off,14-09-2021,Debt consolidation,Verified,38000.0,0.1993,434.58,0.203,16300,22,14776,9,4,4.8,2021,10,11,0,2021,5,16,6,2021,8,14,5,2021,9,14,1,60
CA,Verizon,MORTGAGE,11-09-2021,16-05-2021,12-04-2021,Charged Off,12-05-2021,Debt consolidation,Verified,102000.0,0.2069,634.7,0.1799,25000,29,4433,0,4,4.0,2021,9,11,5,2021,5,16,6,2021,4,12,0,2021,5,12,2,60
FL,Bascom Palmer Eye Institute,MORTGAGE,11-12-2021,14-02-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,Verified,47840.0,0.1931,606.54,0.203,22750,16,15202,0,4,4.8,2021,12,11,5,2021,2,14,6,2021,10,13,2,2021,11,13,5,60
FL,USA/World Plastics,MORTGAGE,11-11-2021,13-12-2021,13-12-2021,Charged Off,13-01-2022,Debt consolidation,Verified,130000.0,0.1354,933.14,0.203,35000,28,23230,0,4,4.8,2021,11,11,3,2021,12,13,0,2021,12,13,0,2022,1,13,3,60
GA,Wells Fargo Bank,MORTGAGE,11-04-2021,15-07-2021,15-03-2021,Charged Off,15-04-2021,Debt consolidation,Verified,108500.0,0.2246,886.49,0.1788,35000,43,43218,1,4,4.8,2021,4,11,6,2021,7,15,3,2021,3,15,0,2021,4,15,3,60
CO,Weld Cty School District RE3J/Spouse too,MORTGAGE,10-05-2021,16-05-2021,10-08-2021,Charged Off,10-09-2021,Debt consolidation,Verified,118527.0,0.0438,286.99,0.1719,16000,35,589,10,4,4.4,2021,5,10,0,2021,5,16,6,2021,8,10,1,2021,9,10,4,60
CT,No title,MORTGAGE,11-08-2021,14-06-2021,14-03-2021,Charged Off,14-04-2021,Debt consolidation,Verified,84000.0,0.1096,309.91,0.1879,12000,23,10066,10,4,4.4,2021,8,11,2,2021,6,14,0,2021,3,14,6,2021,4,14,2,60
OR,ODOT,MORTGAGE,11-11-2021,14-03-2021,13-12-2021,Charged Off,13-01-2022,Debt consolidation,Verified,65000.0,0.0886,317.33,0.1991,12000,36,9681,2,4,4.6,2021,11,11,3,2021,3,14,6,2021,12,13,0,2022,1,13,3,60
CO,Standard Pacific Homes,MORTGAGE,11-02-2021,16-05-2021,11-06-2021,Charged Off,11-07-2021,Debt consolidation,Verified,113000.0,0.1504,879.47,0.1751,35000,19,3511,4,4,4.6,2021,2,11,3,2021,5,16,6,2021,6,11,4,2021,7,11,6,60
CO,Rick Baker Insurance,MORTGAGE,11-11-2021,16-05-2021,15-06-2021,Charged Off,15-07-2021,Debt consolidation,Verified,45000.0,0.192,475.99,0.1991,18000,20,19982,1,4,4.6,2021,11,11,3,2021,5,16,6,2021,6,15,1,2021,7,15,3,60
GA,DAVENPORT TRANSPORTATION,MORTGAGE,11-06-2021,12-12-2021,12-07-2021,Charged Off,12-08-2021,Debt consolidation,Verified,72000.0,0.1372,654.1,0.1969,35000,32,9727,10,4,4.8,2021,6,11,4,2021,12,12,6,2021,7,12,0,2021,8,12,3,60
NY,morgan stanley,MORTGAGE,11-12-2021,16-05-2021,14-08-2021,Charged Off,14-09-2021,Debt consolidation,Verified,120000.0,0.1018,720.81,0.1864,28000,35,25106,2,4,4.0,2021,12,11,5,2021,5,16,6,2021,8,14,5,2021,9,14,1,60
MT,No title,MORTGAGE,11-05-2021,13-07-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Verified,137170.0,0.1313,496.17,0.1969,30000,34,10002,2,4,4.8,2021,5,11,1,2021,7,13,1,2021,4,13,1,2021,5,13,3,60
IL,Harris NA,MORTGAGE,11-02-2021,16-05-2021,11-04-2021,Charged Off,11-05-2021,Debt consolidation,Verified,51000.0,0.1859,655.33,0.1677,26500,18,1308,3,4,4.2,2021,2,11,3,2021,5,16,6,2021,4,11,6,2021,5,11,1,60
IL,Frito-lay inc.,MORTGAGE,11-01-2021,16-05-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,Verified,74000.0,0.1258,527.69,0.1751,21000,31,8969,4,4,4.6,2021,1,11,0,2021,5,16,6,2021,8,12,3,2021,9,12,6,60
MA,The Village at Duxbury,MORTGAGE,11-03-2021,13-12-2021,13-07-2021,Charged Off,13-08-2021,Debt consolidation,Verified,46000.0,0.1638,98.92,0.1677,4000,13,2915,5,4,4.2,2021,3,11,3,2021,12,13,0,2021,7,13,1,2021,8,13,4,60
UT,nicholas & co,MORTGAGE,11-11-2021,13-07-2021,13-07-2021,Charged Off,13-08-2021,Debt consolidation,Verified,75000.0,0.0605,908.5,0.1903,35000,39,18827,10,4,4.2,2021,11,11,3,2021,7,13,1,2021,7,13,1,2021,8,13,4,60
MI,State of Michigan,MORTGAGE,11-04-2021,12-02-2021,11-10-2021,Charged Off,11-11-2021,Debt consolidation,Verified,46600.0,0.1926,472.95,0.1677,19125,42,3175,10,4,4.2,2021,4,11,6,2021,2,12,4,2021,10,11,0,2021,11,11,3,60
WI,Roundys,MORTGAGE,10-10-2021,16-05-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Verified,70000.0,0.2215,563.2,0.1682,22750,60,16331,9,4,4.2,2021,10,10,6,2021,5,16,6,2021,4,13,1,2021,5,13,3,60
OK,"Maranatha Stone, LLC",MORTGAGE,10-08-2021,12-03-2021,11-10-2021,Charged Off,11-11-2021,Debt consolidation,Verified,52000.0,0.1253,261.67,0.1941,10000,11,3786,1,5,5.6,2021,8,10,1,2021,3,12,4,2021,10,11,0,2021,11,11,3,60
NC,Stanley Black and Decker,MORTGAGE,11-07-2021,13-02-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,Verified,100650.0,0.1027,452.77,0.2025,17000,19,6721,10,5,5.0,2021,7,11,6,2021,2,13,5,2021,10,12,1,2021,11,12,4,60
CA,USPS,MORTGAGE,11-02-2021,14-08-2021,14-04-2021,Charged Off,14-05-2021,Debt consolidation,Verified,60000.0,0.1514,638.25,0.1825,25000,17,25371,10,5,5.0,2021,2,11,3,2021,8,14,5,2021,4,14,2,2021,5,14,4,60
TX,Gregg Bingham's 10 Minute Oil Change,MORTGAGE,11-12-2021,15-03-2021,14-10-2021,Charged Off,14-11-2021,Debt consolidation,Verified,46500.0,0.2119,524.32,0.2089,19425,29,19415,10,5,5.0,2021,12,11,5,2021,3,15,0,2021,10,14,3,2021,11,14,6,60
GA,IBM,MORTGAGE,11-03-2021,16-05-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,Verified,60000.0,0.109,674.32,0.1899,26000,26,10787,10,5,5.4,2021,3,11,3,2021,5,16,6,2021,8,12,3,2021,9,12,6,60
FL,Liberty Mutual,MORTGAGE,10-06-2021,16-05-2021,12-05-2021,Charged Off,12-06-2021,Debt consolidation,Verified,76000.0,0.1105,395.93,0.1904,22000,33,8748,10,5,5.4,2021,6,10,3,2021,5,16,6,2021,5,12,2,2021,6,12,5,60
OR,Liberty Mutual Insurance,MORTGAGE,10-06-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,Verified,70000.0,0.163,392.51,0.1941,15000,14,7850,10,5,5.6,2021,6,10,3,2021,5,16,6,2021,3,12,4,2021,4,12,0,60
PA,horsham twp,MORTGAGE,11-04-2021,13-04-2021,12-12-2021,Charged Off,12-01-2022,Debt consolidation,Verified,95000.0,0.2192,653.48,0.1936,25000,18,12305,10,5,5.6,2021,4,11,6,2021,4,13,1,2021,12,12,6,2022,1,12,2,60
OH,Kroger Company,MORTGAGE,11-04-2021,13-02-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,Verified,55000.0,0.221,522.79,0.1936,20000,41,9319,10,5,5.6,2021,4,11,6,2021,2,13,5,2021,9,12,6,2021,10,12,1,60
NJ,Mitsui Foods,MORTGAGE,10-08-2021,16-05-2021,11-07-2021,Charged Off,11-08-2021,Debt consolidation,Verified,54889.0,0.1863,532.24,0.1904,20500,36,5322,3,5,5.4,2021,8,10,1,2021,5,16,6,2021,7,11,6,2021,8,11,2,60
FL,Bank of America,MORTGAGE,11-05-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,Verified,45000.0,0.0784,426.14,0.2025,16000,13,5913,4,5,5.0,2021,5,11,1,2021,11,12,4,2021,6,12,5,2021,7,12,0,60
IL,CBRE,MORTGAGE,11-12-2021,13-02-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,Verified,85000.0,0.1656,952.39,0.2128,35000,29,32466,4,5,5.2,2021,12,11,5,2021,2,13,5,2021,10,12,1,2021,11,12,4,60
MA,OneBeacon Insurance Group,MORTGAGE,11-03-2021,14-05-2021,14-02-2021,Charged Off,14-03-2021,Debt consolidation,Verified,87500.0,0.1112,778.06,0.1899,30000,17,28502,5,5,5.4,2021,3,11,3,2021,5,14,4,2021,2,14,6,2021,3,14,6,60
FL,BANK OF AMERICA,MORTGAGE,11-05-2021,12-09-2021,12-05-2021,Charged Off,12-06-2021,Debt consolidation,Verified,45000.0,0.172,686.79,0.2174,25000,13,8326,7,5,5.8,2021,5,11,1,2021,9,12,6,2021,5,12,2,2021,6,12,5,60
NJ,Beth israel medical center,MORTGAGE,11-12-2021,16-05-2021,12-04-2021,Charged Off,12-05-2021,Debt consolidation,Verified,90000.0,0.1623,539.84,0.2089,20000,13,2156,10,5,5.0,2021,12,11,5,2021,5,16,6,2021,4,12,0,2021,5,12,2,60
WA,Terumo Cardiovascular,MORTGAGE,11-10-2021,15-07-2021,15-07-2021,Charged Off,15-08-2021,Debt consolidation,Verified,158000.0,0.1681,944.71,0.2089,35000,27,41731,2,5,5.0,2021,10,11,0,2021,7,15,3,2021,7,15,3,2021,8,15,6,60
AK,Yukon Flats School District,MORTGAGE,11-11-2021,13-11-2021,13-07-2021,Charged Off,13-08-2021,Debt consolidation,Verified,66362.04,0.1532,695.46,0.2235,25000,32,13908,8,5,5.8,2021,11,11,3,2021,11,13,5,2021,7,13,1,2021,8,13,4,60
CA,California Highway Patrol,MORTGAGE,11-12-2021,16-05-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,Verified,100000.0,0.2414,809.75,0.2089,30000,43,7280,5,5,5.0,2021,12,11,5,2021,5,16,6,2021,9,12,6,2021,10,12,1,60
KY,Department of Defense,MORTGAGE,11-04-2021,13-10-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,Verified,56000.0,0.1453,812.49,0.1825,31825,34,21571,10,5,5.0,2021,4,11,6,2021,10,13,2,2021,6,13,6,2021,7,13,1,60
IL,City of Rock Island,MORTGAGE,11-10-2021,14-03-2021,14-03-2021,Charged Off,14-04-2021,Debt consolidation,Verified,74000.0,0.2269,544.23,0.2128,20000,41,15796,10,5,5.2,2021,10,11,0,2021,3,14,6,2021,3,14,6,2021,4,14,2,60
WI,u.s.p.s,MORTGAGE,11-05-2021,12-06-2021,12-01-2021,Charged Off,12-02-2021,Debt consolidation,Verified,62000.0,0.2317,488.91,0.1862,19000,24,6378,10,5,5.2,2021,5,11,1,2021,6,12,5,2021,1,12,1,2021,2,12,4,60
NY,Hawthorne Cedar Knolls,MORTGAGE,11-06-2021,13-07-2021,13-03-2021,Charged Off,13-04-2021,Debt consolidation,Verified,182004.0,0.1438,817.69,0.2136,30000,27,11228,10,5,5.6,2021,6,11,4,2021,7,13,1,2021,3,13,5,2021,4,13,1,60
CA,FAA,MORTGAGE,11-10-2021,15-05-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,Verified,160000.0,0.1895,829.6,0.2206,30000,57,37611,10,5,5.6,2021,10,11,0,2021,5,15,5,2021,12,14,1,2022,1,14,4,60
SC,Extended Stay Hotels - Corporate,MORTGAGE,11-05-2021,13-03-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,Verified,56300.0,0.1605,563.17,0.2174,20500,21,10531,10,5,5.8,2021,5,11,1,2021,3,13,5,2021,11,12,4,2021,12,12,6,60
MO,Arcadian Health Care,MORTGAGE,11-06-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,Debt consolidation,Verified,66900.0,0.0981,769.2,0.2174,28000,11,9833,2,5,5.8,2021,6,11,4,2021,7,12,0,2021,2,12,4,2021,3,12,4,60
KY,Suntan City,MORTGAGE,11-09-2021,13-12-2021,13-08-2021,Charged Off,13-09-2021,Debt consolidation,Verified,38269.33,0.1207,447.44,0.2025,16800,14,10620,4,5,5.0,2021,9,11,5,2021,12,13,0,2021,8,13,4,2021,9,13,0,60
GA,ING,MORTGAGE,11-10-2021,13-03-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,Verified,128000.0,0.1645,952.39,0.2128,35000,55,28445,6,5,5.2,2021,10,11,0,2021,3,13,5,2021,11,12,4,2021,12,12,6,60
WA,UNITED STATES NAVY,MORTGAGE,11-08-2021,16-05-2021,12-02-2021,Charged Off,12-03-2021,Debt consolidation,Verified,51600.0,0.2093,547.72,0.2099,20250,21,3277,6,5,5.4,2021,8,11,2,2021,5,16,6,2021,2,12,4,2021,3,12,4,60
NJ,Imclone Systems,MORTGAGE,11-08-2021,16-05-2021,12-07-2021,Charged Off,12-08-2021,Debt consolidation,Verified,60000.0,0.1842,799.0,0.2025,30000,30,7988,7,5,5.0,2021,8,11,2,2021,5,16,6,2021,7,12,0,2021,8,12,3,60
FL,united states coast guard,MORTGAGE,11-04-2021,14-03-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,Verified,93468.0,0.1887,771.96,0.1862,30000,36,25106,10,5,5.2,2021,4,11,6,2021,3,14,6,2021,10,13,2,2021,11,13,5,60
PA,Penn State Hershey Med Center,MORTGAGE,11-12-2021,15-06-2021,15-01-2021,Charged Off,15-02-2021,Debt consolidation,Verified,72000.0,0.246,796.3,0.2235,28625,41,32202,10,5,5.8,2021,12,11,5,2021,6,15,1,2021,1,15,4,2021,2,15,0,60
WI,Farmers Insurance,MORTGAGE,10-08-2021,13-03-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,Verified,67000.0,0.0872,504.33,0.1904,19425,41,17106,3,5,5.4,2021,8,10,1,2021,3,13,5,2021,10,12,1,2021,11,12,4,60
MD,CSC - Computer Science Corporation,MORTGAGE,11-12-2021,14-01-2021,13-08-2021,Charged Off,13-09-2021,Debt consolidation,Verified,122400.0,0.0998,434.11,0.2167,24000,16,9392,1,5,5.4,2021,12,11,5,2021,1,14,3,2021,8,13,4,2021,9,13,0,60
CA,Olive View Medical Center,MORTGAGE,11-06-2021,16-05-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,Verified,104000.0,0.2155,647.52,0.2062,35000,32,13226,10,5,5.2,2021,6,11,4,2021,5,16,6,2021,2,13,5,2021,3,13,5,60
WI,Village of Mt pleasant,MORTGAGE,11-11-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,Verified,78000.0,0.2003,608.37,0.2206,22000,38,2430,10,5,5.6,2021,11,11,3,2021,5,16,6,2021,3,12,4,2021,4,12,0,60
CA,American Red Cross,MORTGAGE,11-03-2021,16-05-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,Verified,83000.0,0.2063,711.44,0.1974,27000,31,24919,10,5,5.8,2021,3,11,3,2021,5,16,6,2021,9,12,6,2021,10,12,1,60
MD,capital remodeling,MORTGAGE,11-09-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,Verified,100000.0,0.1841,973.64,0.2235,35000,33,20242,10,5,5.8,2021,9,11,5,2021,11,12,4,2021,6,12,5,2021,7,12,0,60
UT,LG-Ericsson,MORTGAGE,11-06-2021,16-05-2021,16-01-2021,Charged Off,16-02-2021,Debt consolidation,Verified,120000.0,0.2014,939.41,0.2062,35000,22,51745,4,5,5.2,2021,6,11,4,2021,5,16,6,2021,1,16,5,2021,2,16,1,60
MI,Dell Inc,MORTGAGE,10-11-2021,14-09-2021,14-06-2021,Charged Off,14-07-2021,Debt consolidation,Verified,125000.0,0.0903,379.28,0.178,15000,22,17365,7,5,5.0,2021,11,10,2,2021,9,14,1,2021,6,14,0,2021,7,14,2,60
IL,NTN BOWER,MORTGAGE,11-10-2021,14-01-2021,13-08-2021,Charged Off,13-09-2021,Debt consolidation,Verified,36000.0,0.158,302.31,0.2089,11200,36,7846,7,5,5.0,2021,10,11,0,2021,1,14,3,2021,8,13,4,2021,9,13,0,60
MO,SSM Integrated Health Technologies,MORTGAGE,11-12-2021,16-05-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,Verified,100000.0,0.1584,973.64,0.2235,35000,44,23898,0,5,5.8,2021,12,11,5,2021,5,16,6,2021,10,12,1,2021,11,12,4,60
NV,VASNHS,MORTGAGE,11-11-2021,16-04-2021,13-05-2021,Charged Off,13-06-2021,Debt consolidation,Verified,101657.0,0.1124,544.23,0.2128,20000,53,10198,10,5,5.2,2021,11,11,3,2021,4,16,4,2021,5,13,3,2021,6,13,6,60
NJ,Skanska USA Civil NE,MORTGAGE,11-09-2021,14-05-2021,14-02-2021,Charged Off,14-03-2021,Debt consolidation,Verified,125000.0,0.0837,654.16,0.2136,24000,30,25763,10,5,5.6,2021,9,11,5,2021,5,14,4,2021,2,14,6,2021,3,14,6,60
SC,us army,MORTGAGE,11-09-2021,13-11-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,Verified,50400.0,0.2098,383.52,0.2025,14400,20,8680,10,5,5.0,2021,9,11,5,2021,11,13,5,2021,6,13,6,2021,7,13,1,60
NC,American Express,MORTGAGE,11-04-2021,16-03-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,Verified,65000.0,0.2252,205.86,0.1862,8000,21,2583,10,5,5.2,2021,4,11,6,2021,3,16,1,2021,12,11,5,2022,1,11,1,60
TX,No title,MORTGAGE,11-12-2021,15-09-2021,15-05-2021,Charged Off,15-06-2021,Debt consolidation,Verified,65000.0,0.1237,973.64,0.2235,35000,18,41928,10,5,5.8,2021,12,11,5,2021,9,15,2,2021,5,15,5,2021,6,15,1,60
CO,Triple Canopy,MORTGAGE,11-11-2021,13-07-2021,13-03-2021,Charged Off,13-04-2021,Debt consolidation,Verified,270000.0,0.129,960.11,0.2167,35000,51,18686,3,5,5.4,2021,11,11,3,2021,7,13,1,2021,3,13,5,2021,4,13,1,60
NJ,GAF,MORTGAGE,11-08-2021,12-03-2021,11-11-2021,Charged Off,11-12-2021,Debt consolidation,Verified,77000.0,0.1992,468.81,0.2136,20950,61,1695,5,5,5.6,2021,8,11,2,2021,3,12,4,2021,11,11,3,2021,12,11,5,60
FL,CHENEY BROTHER,MORTGAGE,11-07-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,Debt consolidation,Verified,60000.0,0.164,380.86,0.2025,22000,28,3425,10,5,5.0,2021,7,11,6,2021,7,12,0,2021,2,12,4,2021,3,12,4,60
CO,CITY AND COUNTY OF DENVER,MORTGAGE,10-10-2021,13-06-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,Verified,69000.0,0.2172,539.95,0.209,20000,41,15349,5,6,6.4,2021,10,10,6,2021,6,13,6,2021,2,13,5,2021,3,13,5,60
NY,Columbia University,MORTGAGE,11-02-2021,12-10-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,Verified,58000.0,0.1614,951.21,0.2122,35000,8,14374,7,6,6.6,2021,2,11,3,2021,10,12,1,2021,6,12,5,2021,7,12,0,60
OH,Genesis Health Care System,MORTGAGE,10-11-2021,16-05-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,Verified,55800.0,0.1692,394.58,0.1966,15000,13,8680,1,6,6.0,2021,11,10,2,2021,5,16,6,2021,11,12,4,2021,12,12,6,60
NJ,General Dynamics,MORTGAGE,11-06-2021,16-04-2021,12-12-2021,Charged Off,12-01-2022,Debt consolidation,Verified,94000.0,0.1879,607.06,0.2285,21600,12,10212,10,6,6.4,2021,6,11,4,2021,4,16,4,2021,12,12,6,2022,1,12,2,60
IL,Christ hospital,MORTGAGE,11-10-2021,13-06-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Verified,61400.0,0.2121,588.87,0.2274,21000,42,9477,1,6,6.0,2021,10,11,0,2021,6,13,6,2021,4,13,1,2021,5,13,3,60
VA,EFS,MORTGAGE,10-11-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,Verified,120000.0,0.095,428.77,0.2077,25000,45,14483,6,6,6.6,2021,11,10,2,2021,5,16,6,2021,3,12,4,2021,4,12,0,60
IL,Orbitz,MORTGAGE,11-02-2021,12-12-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,Verified,84996.0,0.0123,401.43,0.2048,15000,29,7130,1,6,6.2,2021,2,11,3,2021,12,12,6,2021,8,12,3,2021,9,12,6,60
WA,Kaiser Permanente,MORTGAGE,11-08-2021,12-03-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,Verified,108000.0,0.0454,415.23,0.2211,15000,8,2900,10,6,6.0,2021,8,11,2,2021,3,12,4,2021,3,12,4,2021,4,12,0,60
IL,Pingree Grove FPD,MORTGAGE,11-11-2021,13-08-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,Verified,103000.0,0.178,981.45,0.2274,35000,42,25281,10,6,6.0,2021,11,11,3,2021,8,13,4,2021,4,13,1,2021,5,13,3,60
FL,Florida Virtual School,MORTGAGE,10-08-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,Verified,50000.0,0.204,215.98,0.209,8000,57,3887,7,6,6.4,2021,8,10,1,2021,5,16,6,2021,3,12,4,2021,4,12,0,60
VA,Sleepys,MORTGAGE,11-09-2021,13-05-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,Verified,72000.0,0.1462,361.74,0.2274,12900,23,5693,4,6,6.0,2021,9,11,5,2021,5,13,3,2021,11,12,4,2021,12,12,6,60
TX,Halliburton,MORTGAGE,11-10-2021,16-05-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,Verified,144000.0,0.1396,841.24,0.2274,30000,25,13454,10,6,6.0,2021,10,11,0,2021,5,16,6,2021,2,13,5,2021,3,13,5,60
CO,United Launch Alliance,MORTGAGE,11-03-2021,11-12-2021,11-10-2021,Charged Off,11-11-2021,Debt consolidation,Verified,63820.0,0.0244,535.24,0.2048,20000,34,7739,10,6,6.2,2021,3,11,3,2021,12,11,5,2021,10,11,0,2021,11,11,3,60
VA,Metroplitan Police Department,MORTGAGE,11-06-2021,12-11-2021,12-07-2021,Charged Off,12-08-2021,Debt consolidation,Verified,58764.0,0.1636,409.53,0.1611,16800,28,4821,5,2,2.8,2021,6,11,4,2021,11,12,4,2021,7,12,0,2021,8,12,3,60
NJ,G4S Secure Solutions USA,MORTGAGE,10-08-2021,13-11-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,Verified,90000.0,0.1171,391.82,0.1632,16000,23,13435,5,3,3.8,2021,8,10,1,2021,11,13,5,2021,6,13,6,2021,7,13,1,60
PA,Thomas Jefferson University Hospital,MORTGAGE,11-09-2021,13-02-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,Verified,86000.0,0.149,671.86,0.203,25200,30,8700,4,4,4.8,2021,9,11,5,2021,2,13,5,2021,8,12,3,2021,9,12,6,60
WA,US Government,MORTGAGE,11-10-2021,16-05-2021,15-10-2021,Charged Off,15-11-2021,Debt consolidation,Verified,54000.0,0.1831,389.36,0.1903,15000,14,18300,10,4,4.2,2021,10,11,0,2021,5,16,6,2021,10,15,4,2021,11,15,0,60
VA,Comcast,MORTGAGE,11-03-2021,16-01-2021,15-07-2021,Charged Off,15-08-2021,Debt consolidation,Verified,41136.0,0.1788,403.37,0.1825,21250,17,21527,5,5,5.0,2021,3,11,3,2021,1,16,5,2021,7,15,3,2021,8,15,6,60
FL,Everglades National Park,OWN,10-09-2021,12-12-2021,12-07-2021,Charged Off,12-08-2021,Debt consolidation,Verified,36444.0,0.109,221.74,0.1186,10000,19,5065,3,1,1.8,2021,9,10,4,2021,12,12,6,2021,7,12,0,2021,8,12,3,60
NC,Biscuitville,OWN,11-11-2021,14-05-2021,14-04-2021,Charged Off,14-05-2021,Debt consolidation,Verified,85800.0,0.1154,763.55,0.1242,34000,31,21748,4,1,1.6,2021,11,11,3,2021,5,14,4,2021,4,14,2,2021,5,14,4,60
FL,Target,OWN,10-11-2021,15-02-2021,14-09-2021,Charged Off,14-10-2021,Debt consolidation,Verified,22500.0,0.1072,210.3,0.0999,9900,8,10062,7,1,1.6,2021,11,10,2,2021,2,15,0,2021,9,14,1,2021,10,14,3,60
MA,United Parcel Service,OWN,10-09-2021,16-04-2021,13-03-2021,Charged Off,13-04-2021,Debt consolidation,Verified,66000.0,0.14,302.66,0.1075,14000,28,8770,10,1,1.2,2021,9,10,4,2021,4,16,4,2021,3,13,5,2021,4,13,1,60
